dataset,split,fold,kc_id,train_freq,valid_freq,test_freq,bucket
xes3g5m,learner_based,1,494,490,55,134,medium
xes3g5m,learner_based,1,495,307,39,73,medium
xes3g5m,learner_based,1,496,1008,129,327,dense
xes3g5m,learner_based,1,497,1130,141,335,dense
xes3g5m,learner_based,1,498,1352,197,388,dense
xes3g5m,learner_based,1,499,1013,140,264,dense
xes3g5m,learner_based,1,5,18554,2598,5300,dense
xes3g5m,learner_based,1,50,242,32,71,medium
xes3g5m,learner_based,1,500,714,106,212,dense
xes3g5m,learner_based,1,501,1864,258,511,dense
xes3g5m,learner_based,1,502,1619,228,454,dense
xes3g5m,learner_based,1,503,876,114,265,dense
xes3g5m,learner_based,1,504,2033,273,550,dense
xes3g5m,learner_based,1,505,1300,186,380,dense
xes3g5m,learner_based,1,506,479,81,125,medium
xes3g5m,learner_based,1,507,344,53,102,medium
xes3g5m,learner_based,1,508,1569,238,399,dense
xes3g5m,learner_based,1,509,348,56,98,medium
xes3g5m,learner_based,1,51,4695,622,1383,dense
xes3g5m,learner_based,1,510,623,95,187,dense
xes3g5m,learner_based,1,511,430,61,105,medium
xes3g5m,learner_based,1,512,612,91,155,dense
xes3g5m,learner_based,1,513,944,134,257,dense
xes3g5m,learner_based,1,514,364,49,93,medium
xes3g5m,learner_based,1,515,397,58,123,medium
xes3g5m,learner_based,1,516,628,96,189,dense
xes3g5m,learner_based,1,517,516,60,136,dense
xes3g5m,learner_based,1,518,1324,179,368,dense
xes3g5m,learner_based,1,519,706,107,192,dense
xes3g5m,learner_based,1,52,1363,203,414,dense
xes3g5m,learner_based,1,520,295,33,62,medium
xes3g5m,learner_based,1,521,521,71,143,dense
xes3g5m,learner_based,1,522,569,85,171,dense
xes3g5m,learner_based,1,523,198,31,68,medium
xes3g5m,learner_based,1,524,306,50,91,medium
xes3g5m,learner_based,1,525,71,14,24,sparse
xes3g5m,learner_based,1,526,1549,223,438,dense
xes3g5m,learner_based,1,527,165,20,39,medium
xes3g5m,learner_based,1,528,471,58,147,medium
xes3g5m,learner_based,1,529,552,69,149,dense
xes3g5m,learner_based,1,53,671,101,202,dense
xes3g5m,learner_based,1,530,860,127,261,dense
xes3g5m,learner_based,1,531,979,125,252,dense
xes3g5m,learner_based,1,532,164,28,31,medium
xes3g5m,learner_based,1,533,153,21,33,medium
xes3g5m,learner_based,1,534,294,33,64,medium
xes3g5m,learner_based,1,535,426,50,95,medium
xes3g5m,learner_based,1,536,1753,260,469,dense
xes3g5m,learner_based,1,537,242,45,81,medium
xes3g5m,learner_based,1,538,189,28,49,medium
xes3g5m,learner_based,1,539,189,28,49,medium
xes3g5m,learner_based,1,54,4498,659,1405,dense
xes3g5m,learner_based,1,540,227,38,75,medium
xes3g5m,learner_based,1,541,322,44,83,medium
xes3g5m,learner_based,1,542,131,21,26,medium
xes3g5m,learner_based,1,543,304,38,103,medium
xes3g5m,learner_based,1,544,137,26,54,medium
xes3g5m,learner_based,1,545,716,82,216,dense
xes3g5m,learner_based,1,546,5165,823,1398,dense
xes3g5m,learner_based,1,547,213,36,65,medium
xes3g5m,learner_based,1,548,231,33,62,medium
xes3g5m,learner_based,1,549,257,55,60,medium
xes3g5m,learner_based,1,55,83939,11735,24243,dense
xes3g5m,learner_based,1,550,149,22,59,medium
xes3g5m,learner_based,1,551,37,5,16,sparse
xes3g5m,learner_based,1,552,21,4,11,sparse
xes3g5m,learner_based,1,553,129,20,45,medium
xes3g5m,learner_based,1,554,160,23,58,medium
xes3g5m,learner_based,1,555,57,8,16,sparse
xes3g5m,learner_based,1,556,40,8,15,sparse
xes3g5m,learner_based,1,557,34,6,13,sparse
xes3g5m,learner_based,1,558,606,74,150,dense
xes3g5m,learner_based,1,559,74,11,24,sparse
xes3g5m,learner_based,1,56,48221,6909,14081,dense
xes3g5m,learner_based,1,560,98,15,32,sparse
xes3g5m,learner_based,1,561,45,7,18,sparse
xes3g5m,learner_based,1,562,967,153,302,dense
xes3g5m,learner_based,1,563,106,22,41,medium
xes3g5m,learner_based,1,564,232,42,81,medium
xes3g5m,learner_based,1,565,411,62,143,medium
xes3g5m,learner_based,1,566,252,36,68,medium
xes3g5m,learner_based,1,567,290,35,84,medium
xes3g5m,learner_based,1,568,214,27,52,medium
xes3g5m,learner_based,1,569,275,33,73,medium
xes3g5m,learner_based,1,57,60477,8571,17189,dense
xes3g5m,learner_based,1,570,112,22,26,medium
xes3g5m,learner_based,1,571,284,38,84,medium
xes3g5m,learner_based,1,572,152,25,37,medium
xes3g5m,learner_based,1,573,129,34,27,medium
xes3g5m,learner_based,1,574,308,45,91,medium
xes3g5m,learner_based,1,575,122,23,41,medium
xes3g5m,learner_based,1,576,300,40,111,medium
xes3g5m,learner_based,1,577,250,33,81,medium
xes3g5m,learner_based,1,578,303,49,103,medium
xes3g5m,learner_based,1,579,620,106,188,dense
xes3g5m,learner_based,1,58,18001,2652,5160,dense
xes3g5m,learner_based,1,580,577,79,181,dense
xes3g5m,learner_based,1,581,783,126,237,dense
xes3g5m,learner_based,1,582,1506,238,418,dense
xes3g5m,learner_based,1,583,748,118,208,dense
xes3g5m,learner_based,1,584,335,52,87,medium
xes3g5m,learner_based,1,585,726,95,197,dense
xes3g5m,learner_based,1,586,3218,472,950,dense
xes3g5m,learner_based,1,587,624,100,164,dense
xes3g5m,learner_based,1,588,311,50,82,medium
xes3g5m,learner_based,1,589,300,43,86,medium
xes3g5m,learner_based,1,59,8806,1306,2560,dense
xes3g5m,learner_based,1,590,54,11,15,sparse
xes3g5m,learner_based,1,591,59,11,13,sparse
xes3g5m,learner_based,1,592,74,15,17,sparse
xes3g5m,learner_based,1,593,294,44,80,medium
xes3g5m,learner_based,1,594,348,54,97,medium
xes3g5m,learner_based,1,595,389,52,107,medium
xes3g5m,learner_based,1,596,102,13,28,medium
xes3g5m,learner_based,1,597,152,25,34,medium
xes3g5m,learner_based,1,598,350,68,88,medium
xes3g5m,learner_based,1,599,51,13,19,sparse
xes3g5m,learner_based,1,6,31511,4577,8960,dense
xes3g5m,learner_based,1,60,1847,280,543,dense
xes3g5m,learner_based,1,600,89,14,17,sparse
xes3g5m,learner_based,1,601,97,13,20,sparse
xes3g5m,learner_based,1,602,97,14,16,sparse
xes3g5m,learner_based,1,603,209,34,61,medium
xes3g5m,learner_based,1,604,303,36,77,medium
xes3g5m,learner_based,1,605,310,42,85,medium
xes3g5m,learner_based,1,606,394,58,110,medium
xes3g5m,learner_based,1,607,500,64,134,dense
xes3g5m,learner_based,1,608,442,60,136,medium
xes3g5m,learner_based,1,609,115,12,34,medium
xes3g5m,learner_based,1,61,6945,1068,2007,dense
xes3g5m,learner_based,1,610,236,40,61,medium
xes3g5m,learner_based,1,611,206,31,63,medium
xes3g5m,learner_based,1,612,901,123,290,dense
xes3g5m,learner_based,1,613,488,68,135,medium
xes3g5m,learner_based,1,614,368,54,94,medium
xes3g5m,learner_based,1,615,89,9,28,sparse
xes3g5m,learner_based,1,616,78,6,23,sparse
xes3g5m,learner_based,1,617,71,12,23,sparse
xes3g5m,learner_based,1,618,437,71,144,medium
xes3g5m,learner_based,1,619,309,42,92,medium
xes3g5m,learner_based,1,62,16120,2249,4742,dense
xes3g5m,learner_based,1,620,114,12,29,medium
xes3g5m,learner_based,1,621,33,6,7,sparse
xes3g5m,learner_based,1,622,28,6,7,sparse
xes3g5m,learner_based,1,623,342,47,88,medium
xes3g5m,learner_based,1,624,822,117,262,dense
xes3g5m,learner_based,1,625,1034,149,317,dense
xes3g5m,learner_based,1,626,616,73,169,dense
xes3g5m,learner_based,1,627,280,55,93,medium
xes3g5m,learner_based,1,628,214,26,66,medium
xes3g5m,learner_based,1,629,446,63,131,medium
xes3g5m,learner_based,1,63,4841,704,1424,dense
xes3g5m,learner_based,1,630,123,31,34,medium
xes3g5m,learner_based,1,631,60,12,16,sparse
xes3g5m,learner_based,1,632,59,12,16,sparse
xes3g5m,learner_based,1,633,149,27,52,medium
xes3g5m,learner_based,1,634,413,59,106,medium
xes3g5m,learner_based,1,635,2637,393,744,dense
xes3g5m,learner_based,1,636,281,38,69,medium
xes3g5m,learner_based,1,637,233,35,65,medium
xes3g5m,learner_based,1,638,214,32,49,medium
xes3g5m,learner_based,1,639,158,28,44,medium
xes3g5m,learner_based,1,64,24372,3663,7033,dense
xes3g5m,learner_based,1,640,412,59,136,medium
xes3g5m,learner_based,1,641,83,9,34,sparse
xes3g5m,learner_based,1,642,33,3,10,sparse
xes3g5m,learner_based,1,643,1103,173,297,dense
xes3g5m,learner_based,1,644,1414,219,389,dense
xes3g5m,learner_based,1,645,723,117,196,dense
xes3g5m,learner_based,1,646,671,108,190,dense
xes3g5m,learner_based,1,647,519,82,147,dense
xes3g5m,learner_based,1,648,232,38,67,medium
xes3g5m,learner_based,1,649,934,157,276,dense
xes3g5m,learner_based,1,65,30432,4352,9174,dense
xes3g5m,learner_based,1,650,935,157,276,dense
xes3g5m,learner_based,1,651,193,21,60,medium
xes3g5m,learner_based,1,652,180,20,55,medium
xes3g5m,learner_based,1,653,313,42,109,medium
xes3g5m,learner_based,1,654,405,44,137,medium
xes3g5m,learner_based,1,655,547,78,120,dense
xes3g5m,learner_based,1,656,478,52,128,medium
xes3g5m,learner_based,1,657,1300,187,326,dense
xes3g5m,learner_based,1,658,1412,204,351,dense
xes3g5m,learner_based,1,659,1874,276,498,dense
xes3g5m,learner_based,1,66,16282,2322,4649,dense
xes3g5m,learner_based,1,660,367,34,117,medium
xes3g5m,learner_based,1,661,126,13,31,medium
xes3g5m,learner_based,1,662,64,9,21,sparse
xes3g5m,learner_based,1,663,61,10,15,sparse
xes3g5m,learner_based,1,664,53,8,15,sparse
xes3g5m,learner_based,1,665,211,36,65,medium
xes3g5m,learner_based,1,666,79,11,25,sparse
xes3g5m,learner_based,1,667,26,1,12,sparse
xes3g5m,learner_based,1,668,76,6,28,sparse
xes3g5m,learner_based,1,669,26,0,13,sparse
xes3g5m,learner_based,1,67,19130,2657,5483,dense
xes3g5m,learner_based,1,670,85,6,31,sparse
xes3g5m,learner_based,1,671,92,11,29,sparse
xes3g5m,learner_based,1,672,43,8,13,sparse
xes3g5m,learner_based,1,673,44,8,15,sparse
xes3g5m,learner_based,1,674,42,8,13,sparse
xes3g5m,learner_based,1,675,81,11,33,sparse
xes3g5m,learner_based,1,676,60,7,18,sparse
xes3g5m,learner_based,1,677,55,10,12,sparse
xes3g5m,learner_based,1,678,77,9,29,sparse
xes3g5m,learner_based,1,679,203,28,69,medium
xes3g5m,learner_based,1,68,7111,1128,2202,dense
xes3g5m,learner_based,1,680,286,32,85,medium
xes3g5m,learner_based,1,681,683,89,185,dense
xes3g5m,learner_based,1,682,238,29,81,medium
xes3g5m,learner_based,1,683,108,18,23,medium
xes3g5m,learner_based,1,684,170,18,44,medium
xes3g5m,learner_based,1,685,113,18,31,medium
xes3g5m,learner_based,1,686,47,4,19,sparse
xes3g5m,learner_based,1,687,181,26,59,medium
xes3g5m,learner_based,1,688,156,18,55,medium
xes3g5m,learner_based,1,689,291,46,116,medium
xes3g5m,learner_based,1,69,9039,1377,2568,dense
xes3g5m,learner_based,1,690,202,28,66,medium
xes3g5m,learner_based,1,691,220,30,69,medium
xes3g5m,learner_based,1,692,202,31,63,medium
xes3g5m,learner_based,1,693,188,28,60,medium
xes3g5m,learner_based,1,694,140,22,49,medium
xes3g5m,learner_based,1,695,384,57,129,medium
xes3g5m,learner_based,1,696,559,82,198,dense
xes3g5m,learner_based,1,697,104,17,29,medium
xes3g5m,learner_based,1,698,367,50,125,medium
xes3g5m,learner_based,1,699,155,16,50,medium
xes3g5m,learner_based,1,7,11966,1734,3432,dense
xes3g5m,learner_based,1,70,177,30,70,medium
xes3g5m,learner_based,1,700,249,34,76,medium
xes3g5m,learner_based,1,701,40,4,10,sparse
xes3g5m,learner_based,1,702,253,24,67,medium
xes3g5m,learner_based,1,703,201,22,56,medium
xes3g5m,learner_based,1,704,247,30,78,medium
xes3g5m,learner_based,1,705,135,33,31,medium
xes3g5m,learner_based,1,706,48,9,12,sparse
xes3g5m,learner_based,1,707,69,9,14,sparse
xes3g5m,learner_based,1,708,37,6,9,sparse
xes3g5m,learner_based,1,709,290,43,73,medium
xes3g5m,learner_based,1,71,2807,424,809,dense
xes3g5m,learner_based,1,710,42,4,22,sparse
xes3g5m,learner_based,1,711,68,5,19,sparse
xes3g5m,learner_based,1,712,106,5,39,medium
xes3g5m,learner_based,1,713,651,106,176,dense
xes3g5m,learner_based,1,714,114,19,29,medium
xes3g5m,learner_based,1,715,92,5,31,sparse
xes3g5m,learner_based,1,716,41,6,16,sparse
xes3g5m,learner_based,1,717,23,4,10,sparse
xes3g5m,learner_based,1,718,19,3,12,very_sparse
xes3g5m,learner_based,1,719,102,19,26,medium
xes3g5m,learner_based,1,72,3743,544,1123,dense
xes3g5m,learner_based,1,720,103,14,31,medium
xes3g5m,learner_based,1,721,190,22,56,medium
xes3g5m,learner_based,1,722,44,9,19,sparse
xes3g5m,learner_based,1,723,62,13,20,sparse
xes3g5m,learner_based,1,724,4,0,1,very_sparse
xes3g5m,learner_based,1,725,48,6,13,sparse
xes3g5m,learner_based,1,726,54,6,14,sparse
xes3g5m,learner_based,1,727,79,12,21,sparse
xes3g5m,learner_based,1,728,104,17,30,medium
xes3g5m,learner_based,1,729,45,6,16,sparse
xes3g5m,learner_based,1,73,54035,7989,15349,dense
xes3g5m,learner_based,1,730,41,7,11,sparse
xes3g5m,learner_based,1,731,23,9,5,sparse
xes3g5m,learner_based,1,732,86,16,23,sparse
xes3g5m,learner_based,1,733,105,16,32,medium
xes3g5m,learner_based,1,734,164,24,42,medium
xes3g5m,learner_based,1,735,66,7,9,sparse
xes3g5m,learner_based,1,736,65,8,10,sparse
xes3g5m,learner_based,1,737,32,9,7,sparse
xes3g5m,learner_based,1,738,31,9,7,sparse
xes3g5m,learner_based,1,739,6,1,4,very_sparse
xes3g5m,learner_based,1,74,5254,759,1558,dense
xes3g5m,learner_based,1,740,46,8,17,sparse
xes3g5m,learner_based,1,741,171,34,53,medium
xes3g5m,learner_based,1,742,171,34,53,medium
xes3g5m,learner_based,1,743,28,5,8,sparse
xes3g5m,learner_based,1,744,53,11,21,sparse
xes3g5m,learner_based,1,745,30,2,10,sparse
xes3g5m,learner_based,1,746,38,1,19,sparse
xes3g5m,learner_based,1,747,38,1,19,sparse
xes3g5m,learner_based,1,748,46,8,15,sparse
xes3g5m,learner_based,1,749,45,7,16,sparse
xes3g5m,learner_based,1,75,308,54,102,medium
xes3g5m,learner_based,1,750,57,7,16,sparse
xes3g5m,learner_based,1,751,73,9,21,sparse
xes3g5m,learner_based,1,752,13,2,4,very_sparse
xes3g5m,learner_based,1,753,12,2,5,very_sparse
xes3g5m,learner_based,1,754,34,4,6,sparse
xes3g5m,learner_based,1,755,45,6,14,sparse
xes3g5m,learner_based,1,756,53,7,18,sparse
xes3g5m,learner_based,1,757,17,0,10,very_sparse
xes3g5m,learner_based,1,758,39,5,13,sparse
xes3g5m,learner_based,1,759,38,5,7,sparse
xes3g5m,learner_based,1,76,19308,2736,5585,dense
xes3g5m,learner_based,1,760,33,6,11,sparse
xes3g5m,learner_based,1,761,54,4,12,sparse
xes3g5m,learner_based,1,762,46,2,9,sparse
xes3g5m,learner_based,1,763,63,4,13,sparse
xes3g5m,learner_based,1,764,55,3,11,sparse
xes3g5m,learner_based,1,765,153,18,31,medium
xes3g5m,learner_based,1,766,37,7,6,sparse
xes3g5m,learner_based,1,767,26,3,10,sparse
xes3g5m,learner_based,1,768,38,5,7,sparse
xes3g5m,learner_based,1,769,22,1,5,sparse
xes3g5m,learner_based,1,77,18479,2610,5397,dense
xes3g5m,learner_based,1,770,43,10,12,sparse
xes3g5m,learner_based,1,771,43,10,12,sparse
xes3g5m,learner_based,1,772,90,12,34,sparse
xes3g5m,learner_based,1,773,118,25,28,medium
xes3g5m,learner_based,1,774,9,1,3,very_sparse
xes3g5m,learner_based,1,775,46,5,19,sparse
xes3g5m,learner_based,1,776,20,1,7,sparse
xes3g5m,learner_based,1,777,23,2,9,sparse
xes3g5m,learner_based,1,778,24,3,6,sparse
xes3g5m,learner_based,1,779,25,7,11,sparse
xes3g5m,learner_based,1,78,97539,13739,27996,dense
xes3g5m,learner_based,1,780,49,9,28,sparse
xes3g5m,learner_based,1,781,34,1,13,sparse
xes3g5m,learner_based,1,782,5,2,2,very_sparse
xes3g5m,learner_based,1,783,92,14,22,sparse
xes3g5m,learner_based,1,784,14,2,4,very_sparse
xes3g5m,learner_based,1,785,77,10,24,sparse
xes3g5m,learner_based,1,786,208,22,63,medium
xes3g5m,learner_based,1,787,8,1,3,very_sparse
xes3g5m,learner_based,1,788,17,2,8,very_sparse
xes3g5m,learner_based,1,789,3,0,0,very_sparse
xes3g5m,learner_based,1,79,1291,190,360,dense
xes3g5m,learner_based,1,790,2,0,0,very_sparse
xes3g5m,learner_based,1,791,6,0,0,very_sparse
xes3g5m,learner_based,1,792,2,0,0,very_sparse
xes3g5m,learner_based,1,793,6,0,0,very_sparse
xes3g5m,learner_based,1,794,2,0,0,very_sparse
xes3g5m,learner_based,1,795,2,0,0,very_sparse
xes3g5m,learner_based,1,796,8,4,2,very_sparse
xes3g5m,learner_based,1,797,10,1,3,very_sparse
xes3g5m,learner_based,1,798,11,1,3,very_sparse
xes3g5m,learner_based,1,799,21,1,4,sparse
xes3g5m,learner_based,1,8,4710,695,1353,dense
xes3g5m,learner_based,1,80,2572,400,798,dense
xes3g5m,learner_based,1,800,3,0,0,very_sparse
xes3g5m,learner_based,1,801,6,1,3,very_sparse
xes3g5m,learner_based,1,802,7,0,1,very_sparse
xes3g5m,learner_based,1,803,3,0,0,very_sparse
xes3g5m,learner_based,1,804,8,2,5,very_sparse
xes3g5m,learner_based,1,805,8,2,5,very_sparse
xes3g5m,learner_based,1,806,7,2,5,very_sparse
xes3g5m,learner_based,1,807,2,2,5,very_sparse
xes3g5m,learner_based,1,808,3,0,1,very_sparse
xes3g5m,learner_based,1,809,56,4,11,sparse
xes3g5m,learner_based,1,81,43103,6029,12532,dense
xes3g5m,learner_based,1,810,8,1,4,very_sparse
xes3g5m,learner_based,1,811,2,0,0,very_sparse
xes3g5m,learner_based,1,812,1,0,0,very_sparse
xes3g5m,learner_based,1,813,1,0,0,very_sparse
xes3g5m,learner_based,1,814,1,0,0,very_sparse
xes3g5m,learner_based,1,815,2,0,0,very_sparse
xes3g5m,learner_based,1,816,1,0,0,very_sparse
xes3g5m,learner_based,1,817,1,0,0,very_sparse
xes3g5m,learner_based,1,818,1,0,0,very_sparse
xes3g5m,learner_based,1,819,0,0,1,strict_cold_start
xes3g5m,learner_based,1,82,7922,1198,2339,dense
xes3g5m,learner_based,1,820,50,14,16,sparse
xes3g5m,learner_based,1,821,142,24,36,medium
xes3g5m,learner_based,1,822,81,4,17,sparse
xes3g5m,learner_based,1,823,81,4,17,sparse
xes3g5m,learner_based,1,824,135,12,37,medium
xes3g5m,learner_based,1,825,16,4,4,very_sparse
xes3g5m,learner_based,1,826,88,16,21,sparse
xes3g5m,learner_based,1,827,131,24,34,medium
xes3g5m,learner_based,1,828,99,18,26,sparse
xes3g5m,learner_based,1,829,1,0,0,very_sparse
xes3g5m,learner_based,1,83,3777,535,1142,dense
xes3g5m,learner_based,1,830,66,12,18,sparse
xes3g5m,learner_based,1,831,26,4,8,sparse
xes3g5m,learner_based,1,832,81,5,25,sparse
xes3g5m,learner_based,1,833,17,1,2,very_sparse
xes3g5m,learner_based,1,834,17,1,2,very_sparse
xes3g5m,learner_based,1,835,3,0,1,very_sparse
xes3g5m,learner_based,1,836,32,1,14,sparse
xes3g5m,learner_based,1,837,0,0,1,strict_cold_start
xes3g5m,learner_based,1,838,4,0,1,very_sparse
xes3g5m,learner_based,1,839,15,2,6,very_sparse
xes3g5m,learner_based,1,84,1940,281,586,dense
xes3g5m,learner_based,1,840,0,0,1,strict_cold_start
xes3g5m,learner_based,1,841,4,1,1,very_sparse
xes3g5m,learner_based,1,842,2,0,1,very_sparse
xes3g5m,learner_based,1,843,0,0,1,strict_cold_start
xes3g5m,learner_based,1,844,5,0,2,very_sparse
xes3g5m,learner_based,1,845,5,0,2,very_sparse
xes3g5m,learner_based,1,846,2,1,2,very_sparse
xes3g5m,learner_based,1,847,1,0,0,very_sparse
xes3g5m,learner_based,1,848,3,0,4,very_sparse
xes3g5m,learner_based,1,849,12,0,4,very_sparse
xes3g5m,learner_based,1,85,1595,243,460,dense
xes3g5m,learner_based,1,850,7,0,2,very_sparse
xes3g5m,learner_based,1,851,1,0,0,very_sparse
xes3g5m,learner_based,1,852,2,0,0,very_sparse
xes3g5m,learner_based,1,853,6,0,0,very_sparse
xes3g5m,learner_based,1,854,4,0,0,very_sparse
xes3g5m,learner_based,1,855,2,0,0,very_sparse
xes3g5m,learner_based,1,856,2,0,0,very_sparse
xes3g5m,learner_based,1,857,3,0,0,very_sparse
xes3g5m,learner_based,1,858,5,0,1,very_sparse
xes3g5m,learner_based,1,859,9,0,2,very_sparse
xes3g5m,learner_based,1,86,7772,1185,2228,dense
xes3g5m,learner_based,1,860,1,0,0,very_sparse
xes3g5m,learner_based,1,861,1,0,0,very_sparse
xes3g5m,learner_based,1,862,1,0,0,very_sparse
xes3g5m,learner_based,1,863,1,0,1,very_sparse
xes3g5m,learner_based,1,864,3,0,1,very_sparse
xes3g5m,learner_based,1,87,7193,983,2037,dense
xes3g5m,learner_based,1,88,34823,4832,9726,dense
xes3g5m,learner_based,1,89,808,113,265,dense
xes3g5m,learner_based,1,9,24375,3384,7045,dense
xes3g5m,learner_based,1,90,117,22,39,medium
xes3g5m,learner_based,1,91,26340,3606,7383,dense
xes3g5m,learner_based,1,92,5197,787,1526,dense
xes3g5m,learner_based,1,93,3339,479,963,dense
xes3g5m,learner_based,1,94,883,139,278,dense
xes3g5m,learner_based,1,95,1228,186,317,dense
xes3g5m,learner_based,1,96,2857,430,868,dense
xes3g5m,learner_based,1,97,1378,201,382,dense
xes3g5m,learner_based,1,98,5282,767,1433,dense
xes3g5m,learner_based,1,99,10915,1617,3071,dense
xes3g5m,learner_based,2,0,5573,723,1509,dense
xes3g5m,learner_based,2,1,5907,867,1647,dense
xes3g5m,learner_based,2,10,27413,3881,7903,dense
xes3g5m,learner_based,2,100,2131,281,566,dense
xes3g5m,learner_based,2,101,7272,1059,1958,dense
xes3g5m,learner_based,2,102,24426,3528,6776,dense
xes3g5m,learner_based,2,103,1755,230,540,dense
xes3g5m,learner_based,2,104,32164,4745,8746,dense
xes3g5m,learner_based,2,105,2420,335,662,dense
xes3g5m,learner_based,2,106,28481,3849,7876,dense
xes3g5m,learner_based,2,107,3549,478,996,dense
xes3g5m,learner_based,2,108,34535,4859,9633,dense
xes3g5m,learner_based,2,109,31360,4454,8848,dense
xes3g5m,learner_based,2,11,13364,1760,3825,dense
xes3g5m,learner_based,2,110,742,104,235,dense
xes3g5m,learner_based,2,111,1026,143,301,dense
xes3g5m,learner_based,2,112,14114,2022,3889,dense
xes3g5m,learner_based,2,113,830,96,237,dense
xes3g5m,learner_based,2,114,11403,1509,2981,dense
xes3g5m,learner_based,2,115,4126,567,1021,dense
xes3g5m,learner_based,2,116,3128,461,843,dense
xes3g5m,learner_based,2,117,6925,975,2035,dense
xes3g5m,learner_based,2,118,5817,793,1548,dense
xes3g5m,learner_based,2,119,8726,1211,2578,dense
xes3g5m,learner_based,2,12,10086,1400,2898,dense
xes3g5m,learner_based,2,120,1580,197,471,dense
xes3g5m,learner_based,2,121,13246,1907,3736,dense
xes3g5m,learner_based,2,122,1677,197,405,dense
xes3g5m,learner_based,2,123,19916,2754,5241,dense
xes3g5m,learner_based,2,124,14374,2023,3725,dense
xes3g5m,learner_based,2,125,2533,330,662,dense
xes3g5m,learner_based,2,126,1532,207,422,dense
xes3g5m,learner_based,2,127,9921,1418,2611,dense
xes3g5m,learner_based,2,128,5883,848,1559,dense
xes3g5m,learner_based,2,129,1273,166,374,dense
xes3g5m,learner_based,2,13,4776,663,1391,dense
xes3g5m,learner_based,2,130,4999,666,1298,dense
xes3g5m,learner_based,2,131,10657,1468,2759,dense
xes3g5m,learner_based,2,132,13752,1979,4033,dense
xes3g5m,learner_based,2,133,7538,1070,2244,dense
xes3g5m,learner_based,2,134,8678,1242,2456,dense
xes3g5m,learner_based,2,135,14341,2047,3991,dense
xes3g5m,learner_based,2,136,394,48,108,medium
xes3g5m,learner_based,2,137,2221,272,592,dense
xes3g5m,learner_based,2,138,64183,9264,18685,dense
xes3g5m,learner_based,2,139,21087,3047,6250,dense
xes3g5m,learner_based,2,14,27029,3791,7700,dense
xes3g5m,learner_based,2,140,34348,4921,10257,dense
xes3g5m,learner_based,2,141,4255,586,1228,dense
xes3g5m,learner_based,2,142,14786,2070,4365,dense
xes3g5m,learner_based,2,143,4104,562,1235,dense
xes3g5m,learner_based,2,144,8552,1194,2553,dense
xes3g5m,learner_based,2,145,8349,1163,2328,dense
xes3g5m,learner_based,2,146,8935,1216,2631,dense
xes3g5m,learner_based,2,147,14851,2023,4192,dense
xes3g5m,learner_based,2,148,11949,1639,3572,dense
xes3g5m,learner_based,2,149,6122,861,1720,dense
xes3g5m,learner_based,2,15,2611,347,696,dense
xes3g5m,learner_based,2,150,5932,793,1745,dense
xes3g5m,learner_based,2,151,2387,321,679,dense
xes3g5m,learner_based,2,152,5618,777,1638,dense
xes3g5m,learner_based,2,153,4132,585,1219,dense
xes3g5m,learner_based,2,154,7909,1130,2269,dense
xes3g5m,learner_based,2,155,74037,10526,20897,dense
xes3g5m,learner_based,2,156,3633,503,1052,dense
xes3g5m,learner_based,2,157,20690,3046,5938,dense
xes3g5m,learner_based,2,158,2455,355,703,dense
xes3g5m,learner_based,2,159,2043,272,583,dense
xes3g5m,learner_based,2,16,12553,1856,3518,dense
xes3g5m,learner_based,2,160,9120,1301,2543,dense
xes3g5m,learner_based,2,161,12423,1769,3603,dense
xes3g5m,learner_based,2,162,21414,3067,5991,dense
xes3g5m,learner_based,2,163,5506,790,1590,dense
xes3g5m,learner_based,2,164,16582,2390,4812,dense
xes3g5m,learner_based,2,165,19200,2814,5631,dense
xes3g5m,learner_based,2,166,60333,8682,17302,dense
xes3g5m,learner_based,2,167,10576,1522,2974,dense
xes3g5m,learner_based,2,168,32161,4744,8906,dense
xes3g5m,learner_based,2,169,13496,1930,3865,dense
xes3g5m,learner_based,2,17,6396,859,1831,dense
xes3g5m,learner_based,2,170,29062,4238,8457,dense
xes3g5m,learner_based,2,171,5019,715,1432,dense
xes3g5m,learner_based,2,172,19000,2823,5342,dense
xes3g5m,learner_based,2,173,6948,1023,1955,dense
xes3g5m,learner_based,2,174,7961,1086,2185,dense
xes3g5m,learner_based,2,175,8326,1210,2508,dense
xes3g5m,learner_based,2,176,11153,1606,3231,dense
xes3g5m,learner_based,2,177,30551,4410,8782,dense
xes3g5m,learner_based,2,178,5802,836,1676,dense
xes3g5m,learner_based,2,179,35297,5173,10103,dense
xes3g5m,learner_based,2,18,105025,15108,30334,dense
xes3g5m,learner_based,2,180,37879,5481,11066,dense
xes3g5m,learner_based,2,181,5764,797,1609,dense
xes3g5m,learner_based,2,182,7692,1080,2132,dense
xes3g5m,learner_based,2,183,37505,5380,10267,dense
xes3g5m,learner_based,2,184,6110,888,1759,dense
xes3g5m,learner_based,2,185,4321,608,1169,dense
xes3g5m,learner_based,2,186,1741,253,465,dense
xes3g5m,learner_based,2,187,23686,3308,6618,dense
xes3g5m,learner_based,2,188,31544,4462,9064,dense
xes3g5m,learner_based,2,189,8736,1219,2481,dense
xes3g5m,learner_based,2,19,742,98,216,dense
xes3g5m,learner_based,2,190,2663,359,721,dense
xes3g5m,learner_based,2,191,3841,573,1109,dense
